429;27ix03;254046766
430;admin;274210781
431;27ix03;250390906
432;admin;266610219
433;27ix03;257408729
434;admin;289520438
435;27ix03;259330902
436;admin;269646318
437;27ix03;259425437
438;admin;270052797
439;27ix03;255521204
440;admin;270759609
441;27ix03;255459903
442;admin;266137005
443;27ix03;263866854
444;admin;266469868
445;27ix03;258737932
446;admin;268440592
447;27ix03;255012387
448;admin;267633383
449;27ix03;255725442
450;admin;279475273
451;27ix03;250433891
452;admin;265879042
453;27ix03;287968356
454;admin;289763122
455;27ix03;253934874
456;admin;267370715
457;27ix03;255666455
458;admin;268764860
459;27ix03;255472762
460;admin;271510222
461;27ix03;252323899
462;admin;268616893
463;27ix03;256106206
464;admin;267131063
465;27ix03;254465917
466;admin;266855197
467;27ix03;255340797
468;admin;269484190
469;27ix03;255195214
470;admin;272299101
471;27ix03;252852818
472;admin;270154174
473;27ix03;255368990
474;admin;266784826
475;27ix03;262580817
476;admin;273597517
477;27ix03;253714757
478;admin;270714983
479;27ix03;256049464
480;admin;275462677
481;27ix03;251643377
482;admin;267747042
483;27ix03;255678187
484;admin;268183325
485;27ix03;256614959
486;admin;647028024
487;27ix03;253712405
488;admin;267486549
489;27ix03;254761344
490;admin;273305830
491;27ix03;251645853
492;admin;267429742
493;27ix03;252921568
494;admin;267889480
495;27ix03;253368595
496;admin;267701655
497;27ix03;253703580
498;admin;269436582
499;27ix03;253990570
500;admin;274343468
501;27ix03;251375360
502;admin;266534844
503;27ix03;255565579
504;admin;266374602
505;27ix03;254239065
506;admin;277928753
507;27ix03;259125436
508;admin;276369239
509;27ix03;254758862
510;admin;273476808
511;27ix03;252166656
512;admin;264888630
513;27ix03;253940615
514;admin;269259772
515;27ix03;254847074
516;admin;267067794
517;27ix03;254038311
518;admin;274471322
519;27ix03;260636286
520;admin;270692630
521;27ix03;252221561
522;admin;276033720
523;27ix03;260325646
524;admin;265963486
525;27ix03;254186855
526;admin;268640496
527;27ix03;265795925
528;admin;267417085
529;27ix03;257931321
530;admin;271219114
531;27ix03;251856393
532;admin;266828457
533;27ix03;255418516
534;admin;268644179
535;27ix03;253670344
536;admin;273160199
537;27ix03;254198789
538;admin;273615416
539;27ix03;253782204
540;admin;271756920
541;27ix03;252567467
542;admin;267056919
543;27ix03;254292636
544;admin;267357742
545;27ix03;253590267
546;admin;308083768
547;27ix03;254913397
548;admin;289340135
549;27ix03;255126609
550;admin;273821024
551;27ix03;252190488
552;admin;266735583
553;27ix03;254221866
554;admin;272557760
555;27ix03;253230784
556;admin;267016251
557;27ix03;257996049
558;admin;269662997
559;27ix03;253735940
560;admin;273256751
561;27ix03;252369974
562;admin;269347288
563;27ix03;253719048
564;admin;266749912
565;27ix03;255166203
566;admin;267849453
567;27ix03;255035209
568;admin;268281787
569;27ix03;254221922
570;admin;279076547
571;27ix03;250993907
572;admin;263200728
573;27ix03;254726636
574;admin;270459870
575;27ix03;254261104
576;admin;268300397
577;27ix03;254598047
578;admin;274831343
579;27ix03;255032972
580;admin;272596860
581;27ix03;251609585
582;admin;267174179
583;27ix03;254732760
584;admin;268770687
585;27ix03;256190994
586;admin;270633053
587;27ix03;253094889
588;admin;266051439
589;27ix03;256027982
590;admin;275270665
591;27ix03;251540669
592;admin;265884482
593;27ix03;255075140
594;admin;269431319
595;27ix03;254410323
596;admin;266968424
597;27ix03;255145681
598;admin;268273140
599;27ix03;256175478
600;admin;269702633
601;27ix03;252692967
602;admin;293242313
603;27ix03;254652789
604;admin;267409695
605;27ix03;258427660
606;admin;273006753
607;27ix03;256460100
608;admin;268158795
609;27ix03;254887299
610;admin;272843076
611;27ix03;249384200
612;admin;265441378
613;27ix03;255164174
614;admin;269417583
615;27ix03;254642354
616;admin;267914463
617;27ix03;259299639
618;admin;274623497
619;27ix03;254623454
620;admin;271891645
621;27ix03;256614983
622;admin;267746990
623;27ix03;256650509
624;admin;268366610
625;27ix03;253352276
626;admin;269799273
627;27ix03;254343993
628;admin;267458450
629;27ix03;254509849
630;admin;272819267
631;27ix03;251134974
632;admin;265452059
633;27ix03;255093729
634;admin;269409953
635;27ix03;254461336
636;admin;267599719
637;27ix03;254716737
638;admin;268531419
639;27ix03;263177402
640;admin;286646125
641;27ix03;265901870
642;admin;307252852
643;27ix03;255471817
644;admin;267363580
645;27ix03;254785152
646;admin;268246600
647;27ix03;254147475
648;admin;267836845
649;27ix03;255541426
650;admin;276437427
651;27ix03;253061404
652;admin;270111734
653;27ix03;254940053
654;admin;268058945
655;27ix03;383650819
656;admin;269177921
657;27ix03;256997729
658;admin;270038304
659;27ix03;256049855
660;admin;272985329
661;27ix03;250995254
662;admin;267288919
663;27ix03;256608182
664;admin;268126847
665;27ix03;253422284
666;admin;269812964
667;27ix03;252753567
668;admin;268911850
669;27ix03;255982078
670;admin;272179366
671;27ix03;250004719
672;admin;265354790
673;27ix03;255203889
674;admin;269587497
675;27ix03;254507891
676;admin;268833798
677;27ix03;255477043
678;admin;269544970
679;27ix03;255244585
680;admin;273804736
681;27ix03;252761257
682;admin;288369094
683;27ix03;255968297
684;admin;269419627
685;27ix03;254508018
686;admin;270843697
687;27ix03;255352608
688;admin;268929352
689;27ix03;256586401
690;admin;272737037
691;27ix03;252165172
692;admin;268508404
693;27ix03;255487912
694;admin;270017201
695;27ix03;254655241
696;admin;266737345
697;27ix03;255151836
698;admin;269132973
699;27ix03;255071197
700;admin;271149905
701;27ix03;254105009
702;admin;266936529
703;27ix03;254367390
704;admin;267175009
705;27ix03;253386638
706;admin;271418522
707;27ix03;257706083
708;admin;267849941
709;27ix03;255836267
710;admin;294894890
711;27ix03;252544534
712;admin;265316701
713;27ix03;256662763
714;admin;268409433
715;27ix03;254490123
716;admin;269050933
717;27ix03;253832223
718;admin;269874600
719;27ix03;263105553
720;admin;272375384
721;27ix03;250878054
722;admin;266913754
723;27ix03;255039241
724;admin;266090895
725;27ix03;256597136
726;admin;267932410
727;27ix03;256489820
728;admin;268628974
729;27ix03;254132746
730;admin;275656624
731;27ix03;251407021
732;admin;276252221
733;27ix03;288503073
734;admin;388767935
735;27ix03;289672228
736;admin;268443322
737;27ix03;256257276
738;admin;278297368
739;27ix03;255232150
740;admin;271180172
741;27ix03;251630711
742;admin;268269485
743;27ix03;254083304
744;admin;265900692
745;27ix03;253674320
746;admin;268555301
747;27ix03;253948158
748;admin;269237680
749;27ix03;257609598
750;admin;272909321
751;27ix03;250085326
752;admin;264386328
753;27ix03;256355435
754;admin;272149329
755;27ix03;254507017
756;admin;270374138
757;27ix03;254267933
758;admin;271168485
759;27ix03;255338516
760;admin;272286488
761;27ix03;254682424
762;admin;611058714
763;27ix03;255588900
764;admin;269428207
765;27ix03;254437641
766;admin;269321257
767;27ix03;253641162
768;admin;269420802
769;27ix03;254798604
770;admin;295865263
771;27ix03;251120342
772;admin;264859251
773;27ix03;254640474
774;admin;268540764
775;27ix03;256684104
776;admin;270818876
777;27ix03;259572030
778;admin;269445605
779;27ix03;253705832
780;admin;272468072
781;27ix03;259764674
782;admin;266351296
783;27ix03;256556774
784;admin;267108916
785;27ix03;259519560
786;admin;275572675
787;27ix03;255463393
788;admin;267428707
789;27ix03;255067982
790;admin;270951150
791;27ix03;251832981
792;admin;266075547
793;27ix03;254394485
794;admin;271562186
795;27ix03;277542203
796;admin;281152873
797;27ix03;256408276
798;admin;271831995
799;27ix03;255856081
800;admin;271728369
801;27ix03;252872424
802;admin;267827057
803;27ix03;257137004
804;admin;267925972
805;27ix03;256380103
806;admin;268233320
807;27ix03;255189856
808;admin;267164222
809;27ix03;254017290
810;admin;276024796
811;27ix03;255209584
812;admin;267146052
813;27ix03;256133976
814;admin;269665834
815;27ix03;253048681
816;admin;267149578
817;27ix03;254838516
818;admin;270026868
819;27ix03;255178539
820;admin;273342810
821;27ix03;252009387
822;admin;266408814
823;27ix03;255070171
824;admin;270256340
825;27ix03;255314039
826;admin;268992966
827;27ix03;307025673
828;admin;267590705
829;27ix03;307107719
830;admin;271652245
831;27ix03;253815202
832;admin;272663316
833;27ix03;253385159
834;admin;273333822
835;27ix03;253849808
836;admin;269452708
837;27ix03;253630922
838;admin;268519116
839;27ix03;255692433
840;admin;271017649
841;27ix03;252361107
842;admin;266807949
843;27ix03;254074147
844;admin;267218274
845;27ix03;255924731
846;admin;268809567
847;27ix03;256040299
848;admin;267622060
849;27ix03;254411072
850;admin;272562858
851;27ix03;252871151
852;admin;266211263
853;27ix03;254636689
854;admin;274188326
855;27ix03;254039326
856;admin;269554734
857;27ix03;254980774
858;admin;268421684
859;27ix03;255022934
860;admin;270421483
861;27ix03;252225463
862;admin;266214060
863;27ix03;253790096
864;admin;266668306
865;27ix03;254487903
866;admin;278571783
867;27ix03;255658078
868;admin;269542335
869;27ix03;264721753
870;admin;278225262
871;27ix03;251276229
872;admin;265695313
873;27ix03;253070794
874;admin;269245308
875;27ix03;252429137
876;admin;267467442
877;27ix03;265311854
878;admin;270855668
879;27ix03;254781979
880;admin;272653607
881;27ix03;251370928
882;admin;267032179
883;27ix03;255899323
884;admin;267355406
885;27ix03;254988236
886;admin;268803162
887;27ix03;261583527
888;admin;269312861
889;27ix03;257615808
890;admin;275665756
891;27ix03;255737219
892;admin;267842646
893;27ix03;256079651
894;admin;273500761
895;27ix03;254958795
896;admin;267042041
897;27ix03;257024383
898;admin;269514907
899;27ix03;255293769
900;admin;271750030
901;27ix03;252243585
902;admin;267497790
903;27ix03;256157245
904;admin;268925303
905;27ix03;255265208
906;admin;270059252
907;27ix03;254464682
908;admin;268415508
909;27ix03;255146382
910;admin;273485675
911;27ix03;250599360
912;admin;265390989
913;27ix03;256758132
914;admin;271692760
915;27ix03;255024099
916;admin;267815747
917;27ix03;258398735
918;admin;269984686
919;27ix03;255706307
920;admin;273688762
921;27ix03;307422460
922;admin;280509482
923;27ix03;307638620
924;admin;267488005
925;27ix03;253881085
926;admin;269430673
927;27ix03;257630694
928;admin;269064498
929;27ix03;256568811
930;admin;275024758
931;27ix03;251534058
932;admin;267890168
933;27ix03;255907439
934;admin;287148447
935;27ix03;253868542
936;admin;269536135
937;27ix03;254731637
938;admin;301556483
939;27ix03;256122221
940;admin;270931819
941;27ix03;251552233
942;admin;266787569
943;27ix03;255216879
944;admin;268902114
945;27ix03;255165533
946;admin;270628027
947;27ix03;264657145
948;admin;266716567
949;27ix03;256984905
950;admin;276286592
951;27ix03;251522667
952;admin;266174084
953;27ix03;255346594
954;admin;270253792
955;27ix03;255311155
956;admin;268401369
957;27ix03;254503321
958;admin;269071436
959;27ix03;257346896
960;admin;269734431
961;27ix03;251760694
962;admin;267243612
963;27ix03;254800996
964;admin;269591028
965;27ix03;255091326
966;admin;272493158
967;27ix03;252569379
968;admin;272508741
969;27ix03;253770905
970;admin;271038710
971;27ix03;250195618
972;admin;284922005
973;27ix03;255190610
974;admin;268907887
975;27ix03;256200327
976;admin;267498680
977;27ix03;261280683
978;admin;269401976
979;27ix03;254893709
980;admin;269568585
981;27ix03;254854119
982;admin;271645794
983;27ix03;255202296
984;admin;269637291
985;27ix03;254804889
986;admin;267968470
987;27ix03;255946650
988;admin;270218911
989;27ix03;255300756
990;admin;279184778
991;27ix03;249439694
992;admin;265926655
993;27ix03;254903852
994;admin;272724939
995;27ix03;253171694
996;admin;266755923
997;27ix03;249007976
998;admin;287526420
999;27ix03;253969340
1000;admin;272537919
1001;27ix03;250837593
1002;admin;265247463
1003;27ix03;254487303
1004;admin;267595841
1005;27ix03;254659205
1006;admin;269939977
1007;27ix03;249946875
1008;admin;389961975
1009;27ix03;255082645
1010;admin;272325363
1011;27ix03;251515138
1012;admin;266996543
1013;27ix03;254834903
1014;admin;303648980
1015;27ix03;255705858
1016;admin;271046112
1017;27ix03;308077422
1018;admin;270748382
1019;27ix03;256999916
1020;admin;272708277
1021;27ix03;250920063
1022;admin;269624621
1023;27ix03;254780048
1024;admin;265935229
1025;27ix03;252369607
1026;admin;268817830
1027;27ix03;252263597
1028;admin;266467700
1029;27ix03;254695989
1030;admin;274188943
1031;27ix03;251941373
1032;admin;265126706
1033;27ix03;255888429
1034;admin;270145855
1035;27ix03;256053864
1036;admin;267928388
1037;27ix03;256111569
1038;admin;268889885
1039;27ix03;255580116
1040;admin;270913801
1041;27ix03;252200984
1042;admin;269891254
1043;27ix03;255341779
1044;admin;267360818
1045;27ix03;254196181
1046;admin;269896749
1047;27ix03;255111558
1048;admin;266419020
1049;27ix03;254832645
1050;admin;271512482
1051;27ix03;250973470
1052;admin;265596441
1053;27ix03;254062753
1054;admin;268438672
1055;27ix03;254214525
1056;admin;266839792
1057;27ix03;248898730
1058;admin;291212077
1059;27ix03;254651761
1060;admin;271487736
1061;27ix03;252728517
1062;admin;269135122
1063;27ix03;256816318
1064;admin;266019637
1065;27ix03;253660054
1066;admin;271011316
1067;27ix03;255835055
1068;admin;267714525
1069;27ix03;256481823
1070;admin;273594857
1071;27ix03;254448518
1072;admin;264550153
1073;27ix03;255189919
1074;admin;271854164
1075;27ix03;256169327
1076;admin;268112554
1077;27ix03;253110976
1078;admin;270821917
1079;27ix03;256053462
1080;admin;270540788
1081;27ix03;250887850
1082;admin;268403754
1083;27ix03;256449234
1084;admin;268143370
1085;27ix03;254944093
1086;admin;269455847
1087;27ix03;253486071
1088;admin;267482828
1089;27ix03;255184412
1090;admin;274555265
1091;27ix03;251000208
1092;admin;265327377
1093;27ix03;254260269
1094;admin;277025402
1095;27ix03;255459040
1096;admin;266949082
1097;27ix03;254974945
1098;admin;271229913
1099;27ix03;254920866
1100;admin;270961396
1101;27ix03;251952125
1102;admin;316093980
1103;27ix03;256035793
1104;admin;267828409
1105;27ix03;257471588
1106;admin;271512093
1107;27ix03;255312722
1108;admin;307269350
1109;27ix03;254957878
1110;admin;502134771
1111;27ix03;254997176
1112;admin;267037426
1113;27ix03;255912046
1114;admin;269402812
1115;27ix03;255165797
1116;admin;268857534
1117;27ix03;254815373
1118;admin;269672334
1119;27ix03;256866753
1120;admin;270803049
1121;27ix03;253393197
1122;admin;267389860
1123;27ix03;255549205
1124;admin;268684774
1125;27ix03;255217343
1126;admin;270333018
1127;27ix03;255630571
1128;admin;265752248
1129;27ix03;255349559
1130;admin;275702809
1131;27ix03;251121485
1132;admin;265196682
1133;27ix03;255935202
1134;admin;270676164
1135;27ix03;254921920
1136;admin;265416495
1137;27ix03;250677256
1138;admin;271068195
1139;27ix03;254750507
1140;admin;270877351
1141;27ix03;250549895
1142;admin;267034920
1143;27ix03;256631572
1144;admin;269259993
1145;27ix03;254426429
1146;admin;269812656
1147;27ix03;252655828
1148;admin;271487300
1149;27ix03;256495391
1150;admin;275273854
1151;27ix03;252491687
1152;admin;266788771
1153;27ix03;263130049
1154;admin;271987632
1155;27ix03;263722113
1156;admin;267505785
1157;27ix03;259744291
1158;admin;270249155
1159;27ix03;256485248
1160;admin;272975475
1161;27ix03;256449422
1162;admin;270095359
1163;27ix03;266403758
1164;admin;269078335
1165;27ix03;253878391
1166;admin;270299119
1167;27ix03;253591556
1168;admin;269549813
1169;27ix03;254393338
1170;admin;274946351
1171;27ix03;252380122
1172;admin;264673307
1173;27ix03;255763048
1174;admin;271805837
1175;27ix03;253093074
1176;admin;267905166
1177;27ix03;254544972
1178;admin;271884854
1179;27ix03;256614271
1180;admin;269843008
1181;27ix03;250476064
1182;admin;286710612
1183;27ix03;253783782
1184;admin;268579979
1185;27ix03;255785128
1186;admin;268463962
1187;27ix03;250410533
1188;admin;286160847
1189;27ix03;255699047
1190;admin;274667543
1191;27ix03;254385326
1192;admin;267035049
1193;27ix03;253789124
1194;admin;269667474
1195;27ix03;256406802
1196;admin;267146450
1197;27ix03;253998351
1198;admin;270935599
1199;27ix03;255721791
1200;admin;280620434
1201;27ix03;251099283
1202;admin;268278825
1203;27ix03;255380638
1204;admin;503504829
1205;27ix03;254278085
1206;admin;271013465
1207;27ix03;254525536
1208;admin;269047469
1209;27ix03;255289486
1210;admin;273305112
1211;27ix03;250978001
1212;admin;266795803
1213;27ix03;255726565
1214;admin;269066773
1215;27ix03;254831682
1216;admin;268201483
1217;27ix03;255058159
1218;admin;272370240
1219;27ix03;265510868
1220;admin;273349438
1221;27ix03;251202039
1222;admin;268828934
1223;27ix03;254223283
1224;admin;268413542
1225;27ix03;254498431
1226;admin;270965807
1227;27ix03;255597404
1228;admin;265798778
1229;27ix03;254428876
1230;admin;274806104
1231;27ix03;251829528
1232;admin;265205084
1233;27ix03;255506352
1234;admin;272919664
1235;27ix03;255129314
1236;admin;265767723
1237;27ix03;255973725
1238;admin;270744335
1239;27ix03;262990771
1240;admin;270110919
1241;27ix03;253072312
1242;admin;268135152
1243;27ix03;259237939
1244;admin;268022398
1245;27ix03;255300770
1246;admin;271451208
1247;27ix03;263064870
1248;admin;269490716
1249;27ix03;256275665
1250;admin;275197585
1251;27ix03;254276130
1252;admin;266522708
1253;27ix03;255464486
1254;admin;268777418
1255;27ix03;254367597
1256;admin;269072133
1257;27ix03;255041994
1258;admin;271215116
1259;27ix03;256168260
1260;admin;390809378
1261;27ix03;251212771
1262;admin;269041444
1263;27ix03;254573750
1264;admin;267056805
1265;27ix03;253345132
1266;admin;268717118
1267;27ix03;253487467
1268;admin;268678426
1269;27ix03;254413285
1270;admin;297208212
1271;27ix03;252548262
1272;admin;266517753
1273;27ix03;256112561
1274;admin;269475141
1275;27ix03;254415111
1276;admin;267946411
1277;27ix03;257397409
1278;admin;269964598
1279;27ix03;254478132
1280;admin;270516373
1281;27ix03;253558112
1282;admin;268338212
1283;27ix03;256528866
1284;admin;269071890
1285;27ix03;257276495
1286;admin;269718999
1287;27ix03;255089415
1288;admin;268706733
1289;27ix03;254609626
1290;admin;278074466
1291;27ix03;252614187
1292;admin;264935341
1293;27ix03;256619801
1294;admin;271879087
1295;27ix03;254861572
1296;admin;297697149
1297;27ix03;253789366
1298;admin;307543157
1299;27ix03;256547300
1300;admin;282205348
1301;27ix03;253914845
1302;admin;266420144
1303;27ix03;256814726
1304;admin;269825145
1305;27ix03;253941812
1306;admin;269963997
1307;27ix03;257345082
1308;admin;269566492
1309;27ix03;254674952
1310;admin;274013261
1311;27ix03;253207100
1312;admin;264844944
1313;27ix03;264435419
1314;admin;269369639
1315;27ix03;254734666
1316;admin;266932790
1317;27ix03;253873645
1318;admin;269952633
1319;27ix03;254607720
1320;admin;270788152
1321;27ix03;251893333
1322;admin;269854394
1323;27ix03;255917035
1324;admin;267592086
1325;27ix03;255453569
1326;admin;269118996
1327;27ix03;254712232
1328;admin;268843758
1329;27ix03;254808550
1330;admin;275135993
1331;27ix03;252208497
1332;admin;265568061
1333;27ix03;257553512
1334;admin;270241666
1335;27ix03;253338474
1336;admin;279492330
1337;27ix03;261660204
1338;admin;269274636
1339;27ix03;257997551
1340;admin;271460139
1341;27ix03;250608205
1342;admin;268106915
1343;27ix03;255417905
1344;admin;268381312
1345;27ix03;255201423
1346;admin;273148035
1347;27ix03;254715540
1348;admin;267403085
1349;27ix03;256929932
1350;admin;272465158
1351;27ix03;250547020
1352;admin;265733931
1353;27ix03;255402835
1354;admin;271381823
1355;27ix03;253671274
1356;admin;269408788
1357;27ix03;255548945
1358;admin;270031992
1359;27ix03;256621586
1360;admin;272254288
1361;27ix03;348539912
1362;admin;269054068
